1575710683672, 19.0488, 65.8453, 970.032, 11019.2, 11006.7, 0, 0, 0, 0
1575710689615, 19.052, 65.8458, 970.033, 1032.12, 1019.62, 0, 0, 0, 0
1575710690615, 19.0552, 65.8993, 970.031, 1032.1, 1019.6, 0, 0, 0, 0
1575710691615, 19.0574, 65.9314, 970.031, 1032.11, 1019.61, 0, 0, 0, 0
1575710693615, 19.0612, 65.9214, 970.028, 1032.09, 1019.59, 0, 0, 0, 0
1575710694616, 19.0634, 65.8899, 970.028, 1032.09, 1019.59, 0, 0, 0, 0
1575710695616, 19.0656, 65.8583, 970.03, 1032.11, 1019.61, 0, 0, 0, 0
1575710696616, 19.0675, 65.8162, 970.03, 1032.11, 1019.61, 0, 0, 0, 0
1575710697617, 19.0691, 65.7687, 970.032, 1032.14, 1019.64, 0, 0, 0, 0
1575710698617, 19.0707, 65.7636, 970.033, 1032.14, 1019.64, 0, 0, 0, 0
1575710699618, 19.0716, 65.7956, 970.031, 1032.13, 1019.63, 0, 0, 0, 0
1575710700618, 19.0729, 65.7427, 970.033, 1032.15, 1019.84, 0, 0, 0, 0
1575710701619, 19.0735, 65.711, 970.034, 1032.16, 1019.85, 0, 0, 0, 0
1575710702619, 19.0748, 65.7589, 970.038, 1032.19, 1019.69, 0, 0, 0, 0
1575710703620, 19.0761, 65.7326, 970.037, 1032.16, 1019.66, 0, 0, 0, 0
1575710704620, 19.0767, 65.7433, 970.035, 1032.13, 1019.63, 0, 0, 0, 0
1575710866264, 19.0393, 65.7273, 970.057, 11020.2, 11008.1, 0, 0, 0, 0
1575710871688, 19.0393, 65.7273, 970.057, 1032.88, 1020.77, 0, 0, 0, 0
1575710872688, 19.0425, 65.6748, 970.06, 1032.9, 1020.79, 0, 0, 0, 0
1575710873689, 19.0453, 65.707, 970.06, 1032.9, 1020.78, 0, 0, 0, 0
1575710874689, 19.0479, 65.6861, 970.059, 1032.89, 1020.78, 0, 0, 0, 0
1575710875689, 19.0507, 65.6441, 970.062, 1032.91, 1020.8, 0, 0, 0, 0
1575710876689, 19.0533, 65.6816, 970.063, 1032.92, 1020.8, 0, 0, 0, 0
1575710877689, 19.0558, 65.6448, 970.062, 1032.91, 1020.79, 0, 0, 0, 0
1575710878689, 19.0577, 65.661, 970.062, 1032.91, 1020.79, 0, 0, 0, 0
1575710879689, 19.0596, 65.6083, 970.062, 1032.9, 1020.79, 0, 0, 0, 0
1575710880689, 19.0609, 65.6084, 970.062, 1032.91, 1020.21, 0, 0, 0, 0
1575710881689, 19.0624, 65.6034, 970.06, 1032.88, 1020.19, 0, 0, 0, 0
1575710882689, 19.0637, 65.5717, 970.06, 1032.89, 1020.2, 0, 0, 0, 0
1575710883689, 19.0647, 65.6355, 970.06, 1032.89, 1020.19, 0, 0, 0, 0
1575710884189, 19.0691, 65.5247, 970.061, 1032.89, 1020.2, 0, 0, 0, 0
1575710887897, 19.07, 65.5302, 970.059, 1032.87, 1020.18, 0, 0, 0, 0
1575710888897, 19.071, 65.594, 970.059, 1032.68, 1020.18, 0, 0, 0, 0
1575710889897, 19.072, 65.5252, 970.057, 1032.66, 1020.16, 0, 0, 0, 0
1575710890898, 19.0729, 65.5836, 970.059, 1032.68, 1020.18, 0, 0, 0, 0
1575710891898, 19.0739, 65.5944, 970.059, 1032.68, 1020.18, 0, 0, 0, 0
1575710892899, 19.0748, 65.6104, 970.058, 1032.67, 1020.17, 0, 0, 0, 0
1575710893899, 19.0751, 65.5362, 970.059, 1032.68, 1019.8, 0, 0, 0, 0
1575710894900, 19.0761, 65.5629, 970.062, 1032.71, 1019.83, 0, 0, 0, 0
1575710895900, 19.0761, 65.6053, 970.06, 1032.7, 1019.81, 0, 0, 0, 0
1575710896901, 19.0767, 65.6266, 970.061, 1032.71, 1019.82, 0, 0, 0, 0
1575710897901, 19.0777, 65.5896, 970.061, 1032.71, 1019.82, 0, 0, 0, 0
1575710898902, 19.078, 65.6109, 970.062, 1032.52, 1019.83, 0, 0, 0, 0
1575710899902, 19.0786, 65.6216, 970.061, 1032.51, 1019.82, 0, 0, 0, 0
1575710900903, 19.0792, 65.6482, 970.059, 1032.49, 1019.8, 0, 0, 0, 0
1575710901903, 19.0796, 65.5793, 970.058, 1032.48, 1019.79, 0, 0, 0, 0
1575710902903, 19.0799, 65.5475, 970.058, 1032.48, 1019.79, 0, 0, 0, 0
1575710903903, 19.0805, 65.5105, 970.054, 1032.44, 1019.75, 0, 0, 0, 0
1575710904903, 19.0805, 65.5105, 970.053, 1032.44, 1019.75, 0, 0, 0, 0
1575710905903, 19.0808, 65.4946, 970.053, 1032.45, 1019.76, 0, 0, 0, 0
1575710906903, 19.0805, 65.4946, 970.053, 1032.25, 1019.75, 0, 0, 0, 0
