0, 18.6171, 18.6431, 62.7501, 62.9253, 978.922, 978.957, 1212.94, 626.609, 0, 0, 1839.55, 0
1, 18.6434, 18.6668, 62.7103, 62.99, 978.894, 978.924, 1212.94, 626.615, 0, 0, 1839.55, 0
2, 18.6668, 18.6852, 62.728, 62.8992, 978.858, 978.894, 1212.7, 626.494, 0, 0, 1839.19, 0
3, 18.6852, 18.7013, 62.694, 62.9588, 978.837, 978.857, 1212.21, 626.304, 0, 0, 1838.52, 0
4, 18.702, 18.7172, 62.7007, 62.9019, 978.818, 978.84, 1212.11, 626.318, 0, 0, 1838.43, 0.0888908
5, 18.7175, 18.739, 62.6042, 62.8401, 978.82, 978.836, 1212.05, 626.106, 0, 0, 1838.16, 0
6, 18.7397, 18.7625, 62.615, 62.8876, 978.825, 978.84, 1212.04, 625.897, 0, 0, 1837.93, 0
7, 18.7631, 18.784, 62.6625, 62.8851, 978.82, 978.833, 1212.09, 625.593, 0, 0, 1837.68, 0
8, 18.7843, 18.8018, 62.5735, 63.1325, 978.804, 978.828, 1212.09, 625.34, 0, 0, 1837.43, 0
9, 18.8021, 18.8227, 62.8145, 63.4428, 978.802, 978.816, 1211.92, 625.268, 0, 0, 1837.19, 0
10, 18.823, 18.8391, 62.8502, 63.4219, 978.795, 978.817, 1211.85, 625.244, 0, 0, 1837.09, 0.0970924
11, 18.8394, 18.8531, 62.8634, 63.366, 978.756, 978.797, 1211.76, 624.978, 0, 0, 1836.74, 0
12, 18.8534, 18.8705, 62.8328, 63.3893, 978.703, 978.757, 1211.5, 624.586, 0, 0, 1836.09, 0
13, 18.8708, 18.893, 62.5294, 63.0312, 978.697, 978.717, 1211.42, 624.349, 0, 0, 1835.77, 0
14, 18.8933, 18.9177, 62.5421, 62.9066, 978.66, 978.702, 1211.08, 624.045, 0, 0, 1835.12, 0
15, 18.9183, 18.9427, 62.5019, 62.8322, 978.641, 978.661, 1210.71, 624, 0, 0, 1834.71, 0
16, 18.9427, 18.9614, 62.575, 63.0059, 978.634, 978.643, 1210.66, 623.785, 0, 0, 1834.44, 0
17, 18.9617, 18.9763, 62.7514, 63.0065, 978.619, 978.639, 1210.59, 623.934, 0, 0, 1834.53, 0
18, 18.9766, 18.9867, 62.3616, 62.9392, 978.616, 978.623, 1210.59, 624.012, 0, 0, 1834.6, 0
19, 18.9871, 18.9997, 62.4056, 62.5801, 978.623, 978.646, 1210.71, 624.09, 0, 0, 1834.8, -0.195733
20, 18.9994, 19.0051, 62.3955, 62.6242, 978.641, 978.65, 1210.62, 624.005, 0, 0, 1834.62, 0
