0, 18.599, 64.2975, 963.675, 1391.68, 1456.91, 0, 0, 0, 0
1, 18.599, 64.2975, 963.675, 1391.69, 1456.91, 0, 0, 0, 0
1, 18.599, 64.2551, 963.676, 1391.69, 1456.91, 0, 0, 0, 0
2, 18.599, 64.2551, 963.676, 1391.71, 1456.91, 0, 0, 0, 0
2, 18.599, 64.2551, 963.675, 1391.71, 1456.91, 0, 0, 0, 0
3, 18.599, 64.2551, 963.675, 1391.69, 1456.91, 0, 0, 0, 0
3, 18.5993, 64.2339, 963.677, 1391.69, 1456.91, 0, 0, 0, 0
4, 18.5993, 64.2339, 963.677, 1391.71, 1456.91, 0, 0, 0, 0
4, 18.599, 64.2975, 963.678, 1391.71, 1456.91, 0, 0, 0, 0
5, 18.599, 64.2975, 963.678, 1391.73, 1456.91, 0, 0, 0, 0
5, 18.599, 64.2233, 963.676, 1391.73, 1456.91, 0, 0, 0, 0
6, 18.599, 64.2233, 963.676, 1391.71, 1456.91, 0, 0, 0, 0
6, 18.5987, 64.2338, 963.677, 1391.71, 1456.91, 0, 0, 0, 0
7, 18.5987, 64.2338, 963.677, 1391.72, 1456.91, 0, 0, 0, 0
7, 18.5987, 64.2073, 963.676, 1391.72, 1456.91, 0, 0, 0, 0
8, 18.5987, 64.2073, 963.676, 1391.7, 1456.91, 0, 0, 0, 0
8, 18.5984, 64.1543, 963.675, 1391.7, 1456.91, 0, 0, 0, 0
9, 18.5984, 64.1543, 963.675, 1391.69, 1456.91, 0, 0, 0, 0
9, 18.5987, 64.1596, 963.676, 1391.69, 1456.91, 0, 0, 0, 0
10, 18.5987, 64.1596, 963.676, 1391.7, 1456.91, 0, 0, 0, 0
10, 18.5981, 64.1437, 963.673, 1391.7, 1456.91, 0, 0, 0, 0
11, 18.5981, 64.1437, 963.673, 1391.67, 1456.91, 0, 0, 0, 0
11, 18.5981, 64.096, 963.673, 1391.67, 1456.91, 0, 0, 0, 0
12, 18.5981, 64.096, 963.673, 1391.67, 1456.91, 0, 0, 0, 0
12, 18.5981, 64.1331, 963.671, 1391.67, 1456.91, 0, 0, 0, 0
13, 18.5981, 64.1331, 963.671, 1391.65, 1456.91, 0, 0, 0, 0
13, 18.5981, 64.0854, 963.673, 1391.65, 1456.91, 0, 0, 0, 0
14, 18.5981, 64.0854, 963.673, 1391.67, 1456.91, 0, 0, 0, 0
14, 18.5981, 64.0112, 963.671, 1391.67, 1456.91, 0, 0, 0, 0
15, 18.5981, 64.0112, 963.671, 1391.65, 1456.91, 0, 0, 0, 0
15, 18.5984, 64.1066, 963.67, 1391.65, 1456.91, 0, 0, 0, 0
